user_id,games,wins,win_rate,length_mean,magic_total,magic_max,cards_mean,tournaments,worlds_tours,trainings,practices,loses,prediction
226621,33,27,0.8181818181818182,307.90909090909093,23,4,32.0,33,0,0,0,6,0
226628,32,31,0.96875,188.5,12,2,33.375,32,0,0,0,1,1
226630,3,3,1.0,170.0,5,4,52.0,3,0,0,0,0,0
226632,3,3,1.0,243.0,6,3,47.0,3,0,0,0,0,1
226633,3,3,1.0,94.66666666666667,0,0,6.666666666666667,3,0,0,0,0,1
226635,3,3,1.0,222.0,1,1,52.0,3,0,0,0,0,1
226642,5,4,0.8,276.8,9,7,35.2,5,0,0,0,1,0
226644,3,3,1.0,173.0,7,5,38.333333333333336,3,0,0,0,0,0
226645,107,91,0.8504672897196262,179.77570093457945,24,6,28.682242990654206,107,0,0,0,16,0
226649,2,1,0.5,116.0,2,2,4.5,2,0,0,0,1,1
226656,1,0,0.0,175.0,0,0,19.0,1,0,0,0,1,1
226660,3,3,1.0,400.0,4,2,51.0,3,0,0,0,0,1
226665,5,4,0.8,333.2,6,3,22.0,5,0,0,0,1,0
226666,19,16,0.8421052631578947,556.421052631579,18,3,27.842105263157894,19,0,0,0,3,0
226673,126,108,0.8571428571428571,298.8174603174603,35,4,26.865079365079364,122,0,1,3,18,0
226675,3,3,1.0,167.66666666666666,1,1,52.0,3,0,0,0,0,1
226680,6,6,1.0,288.0,7,4,45.666666666666664,6,0,0,0,0,0
226684,3,3,1.0,624.6666666666666,12,5,42.0,3,0,0,0,0,1
226685,3,2,0.6666666666666666,178.0,3,3,34.666666666666664,3,0,0,0,1,0
226688,12,12,1.0,337.0,11,3,45.416666666666664,12,0,0,0,0,0
226691,7,7,1.0,198.14285714285714,8,4,43.57142857142857,6,0,1,0,0,0
226694,3,3,1.0,184.33333333333334,3,2,23.666666666666668,3,0,0,0,0,0
226699,24,23,0.9583333333333334,281.4166666666667,6,2,26.708333333333332,24,0,0,0,1,0
226715,69,57,0.8260869565217391,290.27536231884056,22,6,30.17391304347826,69,0,0,0,12,1
226716,6,6,1.0,215.83333333333334,10,5,41.5,6,0,0,0,0,0
226717,1,0,0.0,50.0,0,0,0.0,1,0,0,0,1,1
226726,3,3,1.0,246.0,9,6,47.333333333333336,3,0,0,0,0,0
226730,12,11,0.9166666666666666,229.41666666666666,15,4,39.25,12,0,0,0,1,0
226733,3,3,1.0,146.66666666666666,6,3,52.0,3,0,0,0,0,0
226734,38,37,0.9736842105263158,135.52631578947367,12,5,40.63157894736842,35,3,0,0,1,0
226735,27,24,0.8888888888888888,314.18518518518516,24,4,29.11111111111111,27,0,0,0,3,0
226736,18,18,1.0,176.11111111111111,21,7,50.05555555555556,18,0,0,0,0,1
226747,3,3,1.0,344.0,8,7,50.0,3,0,0,0,0,1
226754,1,0,0.0,54.0,0,0,0.0,1,0,0,0,1,1
226758,3,3,1.0,294.6666666666667,8,6,52.0,3,0,0,0,0,0
226761,25,20,0.8,242.76,18,5,26.4,25,0,0,0,5,0
226770,31,27,0.8709677419354839,266.61290322580646,19,5,38.903225806451616,31,0,0,0,4,0
226774,9,9,1.0,269.8888888888889,10,4,43.666666666666664,9,0,0,0,0,0
226776,42,39,0.9285714285714286,114.95238095238095,7,2,28.642857142857142,38,3,1,0,3,0
226780,11,9,0.8181818181818182,314.72727272727275,19,4,39.45454545454545,11,0,0,0,2,1
226781,3,3,1.0,293.0,8,3,45.666666666666664,3,0,0,0,0,0
226782,15,14,0.9333333333333333,233.8,7,2,37.6,15,0,0,0,1,0
226784,55,46,0.8363636363636363,244.98181818181817,18,4,22.963636363636365,48,6,1,0,9,0
226785,3,3,1.0,261.6666666666667,3,2,36.333333333333336,3,0,0,0,0,1
226792,50,42,0.84,229.52,11,5,23.9,50,0,0,0,8,0
226799,3,3,1.0,240.0,9,5,52.0,3,0,0,0,0,1
226801,3,3,1.0,163.33333333333334,0,0,52.0,3,0,0,0,0,0
226802,3,3,1.0,265.3333333333333,8,7,46.333333333333336,3,0,0,0,0,0
226811,7,6,0.8571428571428571,570.2857142857143,15,7,40.57142857142857,7,0,0,0,1,0
226817,18,14,0.7777777777777778,307.3888888888889,2,1,8.666666666666666,18,0,0,0,4,1
226820,62,54,0.8709677419354839,226.19354838709677,22,5,30.806451612903224,62,0,0,0,8,0
226825,1,0,0.0,56.0,0,0,1.0,1,0,0,0,1,1
226826,9,9,1.0,253.0,12,4,32.0,9,0,0,0,0,0
226828,8,6,0.75,312.875,9,3,35.375,8,0,0,0,2,1
226829,3,3,1.0,185.0,7,5,52.0,3,0,0,0,0,0
226834,4,3,0.75,261.5,0,0,28.25,4,0,0,0,1,1
226835,9,9,1.0,178.88888888888889,2,1,43.0,9,0,0,0,0,0
226839,6,5,0.8333333333333334,195.5,20,6,44.0,6,0,0,0,1,0
226841,43,41,0.9534883720930233,147.2093023255814,7,1,32.25581395348837,43,0,0,0,2,0
226845,5,4,0.8,186.4,9,3,41.6,5,0,0,0,1,0
226847,4,3,0.75,309.25,14,6,25.0,4,0,0,0,1,1
226864,38,36,0.9473684210526315,170.8421052631579,19,4,37.473684210526315,38,0,0,0,2,0
226867,15,15,1.0,104.4,7,1,34.733333333333334,15,0,0,0,0,0
226870,15,15,1.0,148.93333333333334,0,0,17.8,15,0,0,0,0,0
226875,9,9,1.0,216.0,15,6,46.22222222222222,9,0,0,0,0,1
226877,17,15,0.8823529411764706,197.23529411764707,21,5,31.941176470588236,17,0,0,0,2,1
226878,17,14,0.8235294117647058,345.94117647058823,17,5,31.41176470588235,17,0,0,0,3,0
226879,3,2,0.6666666666666666,333.0,1,1,34.666666666666664,3,0,0,0,1,0
226884,3,3,1.0,131.66666666666666,0,0,16.0,3,0,0,0,0,1
226886,19,17,0.8947368421052632,192.31578947368422,0,0,22.157894736842106,19,0,0,0,2,1
226889,11,9,0.8181818181818182,411.45454545454544,18,10,27.0,11,0,0,0,2,0
226891,18,15,0.8333333333333334,149.77777777777777,14,4,42.833333333333336,18,0,0,0,3,0
226893,73,60,0.821917808219178,257.2191780821918,17,7,21.164383561643834,73,0,0,0,13,0
226895,1,0,0.0,55.0,0,0,0.0,1,0,0,0,1,1
226897,3,3,1.0,182.0,3,2,52.0,3,0,0,0,0,1
226913,17,16,0.9411764705882353,331.52941176470586,5,2,27.647058823529413,17,0,0,0,1,0
226916,57,52,0.9122807017543859,149.140350877193,22,6,37.771929824561404,57,0,0,0,5,1
226922,7,5,0.7142857142857143,216.0,10,4,40.285714285714285,7,0,0,0,2,1
226923,3,3,1.0,244.0,6,4,52.0,3,0,0,0,0,0
226924,3,3,1.0,131.33333333333334,0,0,9.0,3,0,0,0,0,0
226929,7,6,0.8571428571428571,193.71428571428572,1,1,37.285714285714285,7,0,0,0,1,0
226933,7,4,0.5714285714285714,223.42857142857142,11,4,15.571428571428571,7,0,0,0,3,0
226934,12,12,1.0,237.33333333333334,20,5,42.333333333333336,12,0,0,0,0,0
226945,22,19,0.8636363636363636,284.04545454545456,22,5,36.72727272727273,22,0,0,0,3,0
226946,3,3,1.0,196.0,8,4,52.0,3,0,0,0,0,1
226948,4,2,0.5,241.5,10,5,18.75,4,0,0,0,2,1
226949,6,6,1.0,267.8333333333333,0,0,36.0,6,0,0,0,0,1
226950,2,1,0.5,504.0,9,7,34.0,2,0,0,0,1,0
226953,2,1,0.5,242.5,1,1,7.5,2,0,0,0,1,1
226955,61,49,0.8032786885245902,248.24590163934425,22,5,26.147540983606557,61,0,0,0,12,0
226958,11,10,0.9090909090909091,356.6363636363636,20,5,26.818181818181817,11,0,0,0,1,1
226959,3,3,1.0,340.0,2,1,52.0,3,0,0,0,0,0
226964,14,13,0.9285714285714286,318.5,16,4,45.714285714285715,14,0,0,0,1,0
226966,6,6,1.0,234.0,10,4,50.5,6,0,0,0,0,0
226967,6,6,1.0,210.83333333333334,10,4,47.833333333333336,6,0,0,0,0,1
226976,2,1,0.5,1003.0,1,1,26.0,2,0,0,0,1,0
226977,6,5,0.8333333333333334,275.8333333333333,10,4,33.5,6,0,0,0,1,1
226983,2,1,0.5,207.5,0,0,10.5,2,0,0,0,1,0
226985,6,6,1.0,225.0,10,3,42.333333333333336,6,0,0,0,0,0
226993,18,16,0.8888888888888888,978.8888888888889,22,9,21.0,18,0,0,0,2,0
226999,2,1,0.5,290.5,0,0,26.0,2,0,0,0,1,0
227001,14,12,0.8571428571428571,297.0,21,6,36.857142857142854,14,0,0,0,2,0
227005,3,2,0.6666666666666666,176.0,1,1,27.0,3,0,0,0,1,1
227007,4,4,1.0,321.0,8,4,52.0,4,0,0,0,0,0
227015,25,23,0.92,198.0,21,3,27.88,25,0,0,0,2,0
227016,15,12,0.8,181.26666666666668,1,1,27.4,15,0,0,0,3,0
227017,3,3,1.0,264.6666666666667,9,4,44.0,3,0,0,0,0,1
227018,55,49,0.8909090909090909,211.14545454545456,12,2,30.181818181818183,55,0,0,0,6,0
227021,8,7,0.875,310.0,11,4,40.625,8,0,0,0,1,0
227024,110,95,0.8636363636363636,201.55454545454546,28,4,27.663636363636364,82,26,2,0,15,0
227025,2,1,0.5,165.0,20,20,26.0,2,0,0,0,1,1
227027,44,33,0.75,284.27272727272725,24,5,29.318181818181817,40,4,0,0,11,0
227028,18,18,1.0,132.33333333333334,19,3,31.88888888888889,9,9,0,0,0,0
227053,6,6,1.0,220.5,6,2,35.333333333333336,6,0,0,0,0,0
227060,3,3,1.0,199.33333333333334,6,2,52.0,3,0,0,0,0,0
227067,3,3,1.0,351.0,5,4,35.333333333333336,3,0,0,0,0,1
227069,52,47,0.9038461538461539,190.59615384615384,24,4,35.13461538461539,52,0,0,0,5,0
227071,3,3,1.0,285.3333333333333,3,2,26.0,3,0,0,0,0,0
227072,6,6,1.0,300.1666666666667,13,3,44.0,6,0,0,0,0,0
227087,1,0,0.0,264.0,0,0,11.0,1,0,0,0,1,0
227092,2,1,0.5,122.0,0,0,26.0,2,0,0,0,1,0
227093,3,3,1.0,250.66666666666666,6,3,48.666666666666664,3,0,0,0,0,1
227094,5,3,0.6,136.8,4,4,31.2,5,0,0,0,2,0
227104,3,3,1.0,259.0,8,5,52.0,3,0,0,0,0,1
227110,17,14,0.8235294117647058,323.7647058823529,24,6,32.94117647058823,17,0,0,0,3,0
227118,2,1,0.5,213.0,4,4,26.0,2,0,0,0,1,0
227120,41,38,0.926829268292683,235.9512195121951,21,3,31.121951219512194,24,17,0,0,3,0
227129,28,21,0.75,315.10714285714283,1,1,20.107142857142858,20,0,8,0,7,0
227140,6,6,1.0,317.6666666666667,9,3,38.833333333333336,6,0,0,0,0,0
227143,6,5,0.8333333333333334,130.83333333333334,2,2,23.666666666666668,6,0,0,0,1,0
227150,15,15,1.0,222.0,10,2,40.733333333333334,15,0,0,0,0,0
227153,3,3,1.0,262.3333333333333,0,0,41.0,3,0,0,0,0,0
227155,48,41,0.8541666666666666,267.625,28,5,28.791666666666668,48,0,0,0,7,0
227160,6,6,1.0,306.1666666666667,10,5,52.0,6,0,0,0,0,0
227163,5,3,0.6,165.6,12,10,24.6,5,0,0,0,2,0
227164,3,3,1.0,302.3333333333333,3,1,42.666666666666664,3,0,0,0,0,1
227165,6,5,0.8333333333333334,328.5,7,3,42.666666666666664,6,0,0,0,1,0
227166,25,21,0.84,302.68,11,4,28.52,21,0,4,0,4,0
227172,8,5,0.625,466.625,13,8,22.875,8,0,0,0,3,0
227179,3,3,1.0,351.6666666666667,4,2,37.666666666666664,3,0,0,0,0,1
227180,3,3,1.0,245.66666666666666,5,2,52.0,3,0,0,0,0,1
227185,27,25,0.9259259259259259,468.77777777777777,22,5,20.85185185185185,27,0,0,0,2,0
227186,3,3,1.0,201.66666666666666,2,2,42.666666666666664,3,0,0,0,0,1
227187,10,5,0.5,354.9,7,2,20.7,10,0,0,0,5,0
227188,5,4,0.8,214.4,4,3,35.4,5,0,0,0,1,0
227195,3,3,1.0,310.3333333333333,0,0,24.0,3,0,0,0,0,0
227205,17,16,0.9411764705882353,372.5882352941176,20,3,38.294117647058826,17,0,0,0,1,0
227209,48,42,0.875,278.3333333333333,22,3,27.958333333333332,48,0,0,0,6,0
227210,11,8,0.7272727272727273,574.6363636363636,21,7,27.09090909090909,11,0,0,0,3,0
227211,19,15,0.7894736842105263,285.5263157894737,19,5,42.526315789473685,19,0,0,0,4,0
227222,144,126,0.875,212.44444444444446,24,5,29.82638888888889,109,35,0,0,18,0
227224,14,10,0.7142857142857143,205.78571428571428,3,1,29.071428571428573,14,0,0,0,4,0
227225,2,1,0.5,207.0,4,4,31.0,2,0,0,0,1,0
227233,3,3,1.0,367.0,5,3,43.333333333333336,3,0,0,0,0,1
227238,4,3,0.75,285.0,5,2,44.0,4,0,0,0,1,0
227245,17,16,0.9411764705882353,336.05882352941177,20,6,33.529411764705884,15,2,0,0,1,0
227250,10,9,0.9,226.0,18,4,49.0,10,0,0,0,1,0
227255,3,3,1.0,253.33333333333334,5,3,23.0,3,0,0,0,0,0
227256,3,2,0.6666666666666666,465.3333333333333,2,2,34.666666666666664,3,0,0,0,1,0
227266,65,59,0.9076923076923077,179.15384615384616,22,4,33.33846153846154,65,0,0,0,6,0
227270,3,3,1.0,318.3333333333333,6,3,37.0,3,0,0,0,0,0
227272,6,5,0.8333333333333334,202.83333333333334,8,3,50.833333333333336,6,0,0,0,1,0
227273,3,3,1.0,165.0,10,4,52.0,3,0,0,0,0,1
227276,3,3,1.0,250.33333333333334,10,6,35.333333333333336,3,0,0,0,0,0
227279,34,28,0.8235294117647058,363.3529411764706,22,5,31.08823529411765,34,0,0,0,6,0
227281,6,6,1.0,211.16666666666666,8,3,52.0,6,0,0,0,0,0
227284,2,1,0.5,152.0,3,3,26.0,2,0,0,0,1,0
227285,30,29,0.9666666666666667,217.86666666666667,23,5,28.0,30,0,0,0,1,0
227286,3,2,0.6666666666666666,147.33333333333334,0,0,34.666666666666664,3,0,0,0,1,0
227287,13,10,0.7692307692307693,256.15384615384613,19,6,36.07692307692308,13,0,0,0,3,0
227295,9,9,1.0,233.66666666666666,11,4,49.111111111111114,9,0,0,0,0,0
227298,3,3,1.0,251.33333333333334,3,3,52.0,3,0,0,0,0,0
227301,11,10,0.9090909090909091,422.54545454545456,1,1,21.0,11,0,0,0,1,0
227302,6,6,1.0,264.0,14,6,48.666666666666664,6,0,0,0,0,0
227313,9,9,1.0,183.11111111111111,12,4,43.44444444444444,9,0,0,0,0,0
227316,1,0,0.0,550.0,0,0,52.0,1,0,0,0,1,0
227325,3,2,0.6666666666666666,273.0,0,0,11.0,3,0,0,0,1,1
227332,17,15,0.8823529411764706,242.2941176470588,19,6,38.529411764705884,17,0,0,0,2,0
227342,14,14,1.0,257.2857142857143,19,6,44.57142857142857,14,0,0,0,0,0
227343,3,3,1.0,256.6666666666667,3,2,39.0,3,0,0,0,0,0
227358,3,3,1.0,294.6666666666667,5,2,30.666666666666668,3,0,0,0,0,0
227362,1,0,0.0,46.0,0,0,0.0,1,0,0,0,1,0
227363,6,6,1.0,277.0,9,3,43.5,6,0,0,0,0,1
227391,5,4,0.8,339.4,7,6,17.0,5,0,0,0,1,0
227395,14,13,0.9285714285714286,258.5,20,4,38.5,14,0,0,0,1,0
227396,3,3,1.0,183.66666666666666,4,4,44.333333333333336,3,0,0,0,0,1
227401,3,3,1.0,226.66666666666666,8,6,52.0,3,0,0,0,0,0
227403,33,30,0.9090909090909091,249.93939393939394,9,3,22.606060606060606,33,0,0,0,3,0
227404,3,3,1.0,373.0,2,2,49.666666666666664,3,0,0,0,0,1
227414,12,12,1.0,195.66666666666666,0,0,29.416666666666668,12,0,0,0,0,0
227418,3,3,1.0,300.6666666666667,1,1,42.666666666666664,3,0,0,0,0,0
227424,9,7,0.7777777777777778,349.3333333333333,2,1,28.444444444444443,9,0,0,0,2,0
227425,3,3,1.0,155.0,3,2,16.666666666666668,3,0,0,0,0,1
227434,13,12,0.9230769230769231,245.84615384615384,12,3,48.0,13,0,0,0,1,0
227435,3,3,1.0,232.0,5,2,52.0,3,0,0,0,0,0
227439,20,17,0.85,135.6,22,10,7.3,20,0,0,0,3,0
227443,1,0,0.0,11.0,0,0,0.0,1,0,0,0,1,1
227444,15,15,1.0,193.73333333333332,19,6,50.86666666666667,15,0,0,0,0,0
227449,2,1,0.5,175.5,1,1,12.5,2,0,0,0,1,0
227456,19,15,0.7894736842105263,194.94736842105263,26,5,32.0,19,0,0,0,4,0
227459,3,3,1.0,342.0,4,2,38.333333333333336,3,0,0,0,0,1
227465,42,37,0.8809523809523809,243.38095238095238,26,3,35.92857142857143,33,9,0,0,5,0
227470,7,4,0.5714285714285714,273.0,10,5,33.285714285714285,7,0,0,0,3,0
227475,6,6,1.0,347.1666666666667,6,4,44.333333333333336,6,0,0,0,0,1
227476,5,4,0.8,221.0,1,1,32.8,5,0,0,0,1,0
227477,3,2,0.6666666666666666,190.33333333333334,4,4,29.333333333333332,3,0,0,0,1,0
227478,3,3,1.0,555.6666666666666,4,4,7.333333333333333,3,0,0,0,0,0
227479,1,0,0.0,103.0,0,0,0.0,1,0,0,0,1,0
227491,3,3,1.0,204.0,0,0,52.0,3,0,0,0,0,1
227492,1,0,0.0,53.0,0,0,0.0,1,0,0,0,1,1
227496,6,5,0.8333333333333334,392.3333333333333,10,4,29.666666666666668,6,0,0,0,1,0
227500,3,3,1.0,227.66666666666666,4,4,41.333333333333336,3,0,0,0,0,1
227508,21,18,0.8571428571428571,294.95238095238096,27,4,38.19047619047619,21,0,0,0,3,0
227517,6,6,1.0,243.66666666666666,5,3,52.0,6,0,0,0,0,0
227519,8,7,0.875,267.375,17,4,36.625,8,0,0,0,1,0
227531,62,54,0.8709677419354839,259.06451612903226,21,5,30.177419354838708,62,0,0,0,8,0
227535,1,0,0.0,53.0,0,0,0.0,1,0,0,0,1,1
227541,2,0,0.0,84.5,0,0,2.0,2,0,0,0,2,0
227542,2,1,0.5,191.0,0,0,26.0,2,0,0,0,1,1
227545,21,20,0.9523809523809523,186.61904761904762,12,3,32.95238095238095,21,0,0,0,1,0
227547,5,4,0.8,371.2,0,0,26.4,5,0,0,0,1,1
227562,3,3,1.0,197.0,0,0,52.0,3,0,0,0,0,0
227563,3,3,1.0,226.0,6,4,52.0,3,0,0,0,0,0
227569,4,3,0.75,170.5,0,0,18.5,4,0,0,0,1,1
227572,56,47,0.8392857142857143,308.0892857142857,0,0,23.857142857142858,53,3,0,0,9,0
227573,7,6,0.8571428571428571,310.2857142857143,14,4,28.571428571428573,7,0,0,0,1,1
227578,2,1,0.5,119.5,0,0,3.0,2,0,0,0,1,1
227585,3,2,0.6666666666666666,362.3333333333333,0,0,28.0,3,0,0,0,1,1
227593,3,3,1.0,177.33333333333334,0,0,37.333333333333336,3,0,0,0,0,1
227598,3,3,1.0,224.33333333333334,2,1,10.666666666666666,3,0,0,0,0,1
227607,3,3,1.0,348.6666666666667,3,1,45.666666666666664,3,0,0,0,0,0
227610,3,3,1.0,221.33333333333334,0,0,37.0,3,0,0,0,0,0
227614,12,10,0.8333333333333334,221.5,14,5,42.166666666666664,12,0,0,0,2,0
227623,3,3,1.0,325.3333333333333,5,4,42.666666666666664,3,0,0,0,0,1
227629,24,23,0.9583333333333334,151.20833333333334,4,2,28.625,24,0,0,0,1,1
227640,3,3,1.0,123.66666666666667,0,0,11.0,3,0,0,0,0,0
227643,3,3,1.0,193.33333333333334,2,1,26.666666666666668,3,0,0,0,0,1
227650,9,9,1.0,236.55555555555554,8,5,51.44444444444444,9,0,0,0,0,1
227656,2,1,0.5,184.5,0,0,4.0,2,0,0,0,1,1
227666,20,16,0.8,378.45,16,5,28.0,20,0,0,0,4,0
227672,2,1,0.5,133.5,1,1,5.0,2,0,0,0,1,1
227675,7,6,0.8571428571428571,342.42857142857144,20,7,31.714285714285715,7,0,0,0,1,1
227681,64,57,0.890625,232.96875,23,6,28.421875,60,4,0,0,7,0
227691,6,6,1.0,127.66666666666667,3,2,17.666666666666668,6,0,0,0,0,0
227694,29,27,0.9310344827586207,185.3793103448276,15,5,29.75862068965517,9,20,0,0,2,0
227702,2,1,0.5,177.5,2,2,26.5,2,0,0,0,1,1
227703,2,1,0.5,214.5,2,2,6.5,2,0,0,0,1,0
227709,6,5,0.8333333333333334,209.33333333333334,7,3,33.0,6,0,0,0,1,0
227711,12,11,0.9166666666666666,329.9166666666667,6,2,38.5,12,0,0,0,1,0
227714,2,1,0.5,118.5,0,0,4.5,2,0,0,0,1,1
227716,3,2,0.6666666666666666,323.3333333333333,3,2,23.333333333333332,3,0,0,0,1,1
227718,8,4,0.5,189.375,1,1,24.875,8,0,0,0,4,0
227724,3,3,1.0,210.33333333333334,0,0,21.333333333333332,3,0,0,0,0,0
227731,3,2,0.6666666666666666,267.6666666666667,5,4,21.666666666666668,3,0,0,0,1,0
227734,1,0,0.0,904.0,0,0,1.0,1,0,0,0,1,0
227736,31,29,0.9354838709677419,131.80645161290323,24,7,25.06451612903226,18,13,0,0,2,0
227742,3,3,1.0,419.6666666666667,4,3,42.666666666666664,3,0,0,0,0,1
227746,100,75,0.75,311.71,17,4,22.47,100,0,0,0,25,0
227747,2,1,0.5,142.5,0,0,9.5,2,0,0,0,1,0
227753,29,26,0.896551724137931,242.31034482758622,11,3,32.172413793103445,29,0,0,0,3,0
227757,52,44,0.8461538461538461,230.42307692307693,25,2,31.557692307692307,41,11,0,0,8,0
227760,5,4,0.8,333.0,5,2,27.8,5,0,0,0,1,1
227761,3,3,1.0,454.3333333333333,1,1,23.0,3,0,0,0,0,0
227769,194,164,0.845360824742268,252.840206185567,24,6,27.412371134020617,194,0,0,0,30,0
227777,3,3,1.0,290.0,8,8,52.0,3,0,0,0,0,0
227778,17,14,0.8235294117647058,343.88235294117646,20,4,33.8235294117647,17,0,0,0,3,0
227780,8,7,0.875,277.875,6,3,28.25,8,0,0,0,1,1
227787,7,5,0.7142857142857143,308.57142857142856,20,6,30.714285714285715,7,0,0,0,2,0
227788,4,3,0.75,307.5,7,3,39.25,4,0,0,0,1,1
227799,3,3,1.0,302.6666666666667,9,6,35.666666666666664,3,0,0,0,0,1
227806,3,3,1.0,263.3333333333333,0,0,12.333333333333334,3,0,0,0,0,0
227807,9,8,0.8888888888888888,163.33333333333334,10,3,40.55555555555556,9,0,0,0,1,0
227819,5,4,0.8,232.2,7,2,37.0,5,0,0,0,1,0
227824,3,3,1.0,330.6666666666667,2,2,52.0,3,0,0,0,0,0
227825,6,6,1.0,194.66666666666666,0,0,18.666666666666668,6,0,0,0,0,0
227836,18,16,0.8888888888888888,309.05555555555554,21,5,44.94444444444444,18,0,0,0,2,0
227844,3,3,1.0,519.0,0,0,11.666666666666666,3,0,0,0,0,0
227848,12,10,0.8333333333333334,403.4166666666667,20,7,25.166666666666668,12,0,0,0,2,0
227852,23,22,0.9565217391304348,146.0,2,2,16.08695652173913,23,0,0,0,1,1
227862,3,2,0.6666666666666666,186.33333333333334,0,0,26.666666666666668,3,0,0,0,1,0
227864,26,23,0.8846153846153846,247.80769230769232,21,3,38.46153846153846,26,0,0,0,3,0
227869,6,6,1.0,183.16666666666666,7,3,45.166666666666664,6,0,0,0,0,0
227870,16,12,0.75,548.8125,26,8,25.6875,14,2,0,0,4,0
227874,9,9,1.0,172.33333333333334,19,6,48.888888888888886,9,0,0,0,0,0
227876,19,16,0.8421052631578947,349.10526315789474,23,4,32.473684210526315,19,0,0,0,3,0
227878,3,2,0.6666666666666666,224.66666666666666,0,0,35.666666666666664,3,0,0,0,1,1
227882,16,14,0.875,373.25,9,3,38.125,16,0,0,0,2,0
227887,3,3,1.0,353.3333333333333,4,2,36.666666666666664,3,0,0,0,0,1
227891,3,3,1.0,184.0,7,4,52.0,3,0,0,0,0,0
227894,9,8,0.8888888888888888,192.77777777777777,1,1,22.666666666666668,6,0,3,0,1,1
227895,61,54,0.8852459016393442,230.55737704918033,17,2,36.73770491803279,61,0,0,0,7,0
227896,15,13,0.8666666666666667,354.1333333333333,19,4,27.533333333333335,15,0,0,0,2,0
227900,100,86,0.86,166.29,27,2,31.47,48,52,0,0,14,0
227908,3,2,0.6666666666666666,276.6666666666667,0,0,3.0,3,0,0,0,1,0
227916,2,1,0.5,768.5,0,0,2.5,2,0,0,0,1,0
227921,1,0,0.0,149.0,0,0,2.0,1,0,0,0,1,1
227922,3,3,1.0,197.66666666666666,1,1,52.0,3,0,0,0,0,0
227923,13,9,0.6923076923076923,319.7692307692308,10,5,29.307692307692307,12,0,1,0,4,0
227924,69,59,0.855072463768116,240.47826086956522,13,4,31.840579710144926,69,0,0,0,10,0
227925,9,9,1.0,129.88888888888889,0,0,38.55555555555556,9,0,0,0,0,0
227928,20,19,0.95,245.3,14,2,27.7,20,0,0,0,1,1
227935,3,2,0.6666666666666666,540.3333333333334,7,4,36.666666666666664,3,0,0,0,1,1
227940,3,3,1.0,231.66666666666666,5,4,32.0,3,0,0,0,0,0
227942,6,5,0.8333333333333334,290.6666666666667,6,3,30.833333333333332,6,0,0,0,1,1
227953,7,6,0.8571428571428571,240.28571428571428,9,3,39.0,7,0,0,0,1,0
227959,18,16,0.8888888888888888,259.27777777777777,2,1,35.388888888888886,18,0,0,0,2,0
227972,3,3,1.0,159.33333333333334,5,5,52.0,3,0,0,0,0,0
227974,3,3,1.0,332.3333333333333,5,5,44.666666666666664,3,0,0,0,0,1
227977,15,14,0.9333333333333333,207.86666666666667,21,5,43.13333333333333,15,0,0,0,1,0
227978,13,11,0.8461538461538461,284.6923076923077,19,4,30.692307692307693,13,0,0,0,2,0
227984,15,12,0.8,168.2,8,2,19.0,15,0,0,0,3,1
227987,47,43,0.9148936170212766,188.5531914893617,22,4,32.59574468085106,47,0,0,0,4,0
227988,8,7,0.875,187.125,9,3,45.5,8,0,0,0,1,1
227993,3,3,1.0,123.66666666666667,1,1,39.333333333333336,3,0,0,0,0,0
227999,5,4,0.8,129.0,3,1,41.6,5,0,0,0,1,1
228005,2,1,0.5,456.5,1,1,26.0,2,0,0,0,1,0
228016,23,20,0.8695652173913043,292.4347826086956,21,4,30.043478260869566,22,1,0,0,3,0
228018,2,1,0.5,187.5,0,0,26.0,2,0,0,0,1,1
228019,31,28,0.9032258064516129,206.67741935483872,29,5,30.903225806451612,31,0,0,0,3,0
228021,30,27,0.9,205.03333333333333,23,5,34.9,30,0,0,0,3,0
228026,4,2,0.5,213.75,4,3,39.0,4,0,0,0,2,1
228027,70,55,0.7857142857142857,164.95714285714286,19,4,33.02857142857143,9,45,0,16,15,0
228032,32,31,0.96875,152.625,21,5,40.3125,32,0,0,0,1,0
228035,3,2,0.6666666666666666,320.3333333333333,10,6,29.666666666666668,3,0,0,0,1,0
228037,3,2,0.6666666666666666,217.66666666666666,6,6,18.0,3,0,0,0,1,0
228038,7,6,0.8571428571428571,281.42857142857144,12,4,38.714285714285715,7,0,0,0,1,0
228040,95,82,0.8631578947368421,154.8,26,4,32.22105263157895,95,0,0,0,13,0
228045,3,3,1.0,155.66666666666666,0,0,24.666666666666668,3,0,0,0,0,1
228047,1,0,0.0,399.0,2,2,50.0,1,0,0,0,1,1
228048,3,3,1.0,228.33333333333334,4,4,29.666666666666668,3,0,0,0,0,0
228054,1,0,0.0,9.0,0,0,3.0,1,0,0,0,1,1
228055,3,3,1.0,291.0,6,3,52.0,3,0,0,0,0,0
228057,3,2,0.6666666666666666,148.66666666666666,8,6,24.0,3,0,0,0,1,0
228065,21,21,1.0,245.47619047619048,15,3,26.19047619047619,21,0,0,0,0,0
228069,2,1,0.5,451.0,0,0,28.5,2,0,0,0,1,1
228074,6,6,1.0,197.5,15,10,42.166666666666664,6,0,0,0,0,0
228075,4,3,0.75,407.0,5,2,51.75,4,0,0,0,1,0
228078,2,1,0.5,184.5,0,0,3.5,2,0,0,0,1,0
